id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,FAIXA_COBERTURA_AB,NOTA_COBERTURA_AB,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,NOTA_MORT_MAT,MORT INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,OBS,VACINAÇÃO_FAIXA,DESPESA SAUDE_PER CAPITA,FAIXA_DESP_SAUDE_P,NOTA_DESP_SAUDE_P,EMENDAS_TOTAL,EMENDAS_PERCAP,FAIXA_EMENDAS_P,ICSAP,ICSAP_FAIXA,CONSULTAS_APS_HAB,FAIXA_CONSULTAS_APS_HAB,PRE_NATAL,PRE_NATAL_FAIXA,POP_SUS,TETO_EMENDAS_MS,TETO_EMENDAS_PERCAP,TETO EMENDAS_AJUSTADO,TETO_AJUSTADO_PERCAP,FAIXA_TETO_AJUSTADO_PERCAP,EMENDAS_CUSTEIO,EMENDAS_INVESTIMENTO,EMENDAS_IND_24,EMENDAS_IND_24_CUSTEIO,EMENDAS_IND_24_INVES,EMENDAS_COMISS_24,EMENDAS_COMISS_24_CUSTEIO,EMENDAS_COMISS_24_INVEST,EMENDAS_BANC_24,EMENDAS_BANC_24_CUSTEIO,EMENDAS_BANC_24_INVES,EMENDAS_REL_24,EMENDAS_REL_24_CUSTEIO,EMENDAS_REL_24_INVES
35095,35,TUPA,128347,Sudeste,"0,4554786633",Média,"0,9716988417",Alta,"0,4","0,8434790061",Média,"0,6","204,1341052",Muito Alta,1,"25,21432173",Baixa,"0,4","6,588096038",Baixa,"0,4","0,8993469388",,Média,"1691,163954",Média,"0,6",2765097,"21,5439161",Baixa,"243,8701333",Muito Alta,"2,25018115",Alta,"0,8741554054",Alta,108258,"18723125,91","145,8789524","6596665,049","51,39711134",Média,2357442,407655,1977671,1820000,157671,537442,537442,0,0,0,0,249984,0,249984
35101,35,ARARAS,345521,Sudeste,"0,4017788789",Baixa,"1,543050629",Completa,"0,2","0,6277794982",Muito Baixa,"0,2","169,0201174",Alta,"0,8","68,27858788",Muito Alta,1,"9,257462991",Muito Alta,1,"0,8984673748",,Média,"1470,453366",Muito Baixa,"0,2",5520271,"15,97665844",Muito Baixa,"138,0523904",Baixa,"1,364982157",Muito Baixa,"0,8683718029",Alta,216911,"29037755,31","84,04049337","10230788,73","29,60974509",Muito Baixa,4970760,549511,4999511,4450000,549511,520760,520760,0,0,0,0,0,0,0
35102,35,LIMEIRA,368432,Sudeste,"0,2614403743",Muito Baixa,"1,765202553",Completa,"0,2","0,5228807487",Muito Baixa,"0,2","173,9805446",Alta,"0,8","53,39555952",Alta,"0,8","6,878363038",Baixa,"0,4","0,8368329776",,Baixa,"1567,250051",Baixa,"0,4",8077870,"21,92499566",Baixa,"81,96899292",Muito Baixa,"0,7995233856",Muito Baixa,"0,7958563536",Muito Baixa,192646,"25831854,76","70,11295099","9101263,02","24,70269417",Muito Baixa,7127896,949974,7877870,6927896,949974,200000,200000,0,0,0,0,0,0,0
35103,35,PIRACICABA,625500,Sudeste,"0,2619368505",Muito Baixa,"1,472099496",Completa,"0,2","0,523873701",Muito Baixa,"0,2","161,6306954",Média,"0,6","39,16906268",Média,"0,6","8,552523986",Alta,"0,8","0,8876937529",,Média,"1665,666859",Baixa,"0,4",7063150,"11,29200639",Muito Baixa,"109,5123901",Muito Baixa,"1,010423661",Muito Baixa,"0,8448713877",Média,327683,"46442050,37","74,24788229","16362793,91","26,15954262",Muito Baixa,6236083,827067,"4687267,95",3940965,"746302,95",2427339,2295118,132221,"7516,4",0,"7516,4",0,0,0
35104,35,RIO CLARO,265365,Sudeste,"0,2869764287",Muito Baixa,"1,615877371",Completa,"0,2","0,5739528574",Muito Baixa,"0,2","151,4894579",Média,"0,6","42,47151772",Média,"0,6","7,695561444",Média,"0,6","0,9613436123",,Muito Alta,"1858,311933",Alta,"0,8",4308557,"16,2363424",Muito Baixa,"84,7888757",Muito Baixa,"1,060934939",Muito Baixa,"0,8737373737",Alta,152307,"23428710,43","88,28862295","8254570,097","31,10647635",Muito Baixa,3609177,699380,3420781,2721401,699380,887776,887776,0,0,0,0,0,0,0
35111,35,ALTA PAULISTA,135489,Sudeste,"0,5701547727",Alta,"0,7520300308",Baixa,"0,8","0,8638708677",Média,"0,6","175,6600167",Alta,"0,8","27,14440825",Baixa,"0,4","7,623073709",Média,"0,6","0,94512",,Muito Alta,"1806,98753",Média,"0,6",2749904,"20,29614212",Baixa,"191,1594299",Alta,"4,040409185",Muito Alta,"0,8900651466",Muito Alta,117045,"23120675,72","170,6461463","8146041,113","60,12326545",Alta,2500000,249904,2499904,2250000,249904,250000,250000,0,0,0,0,0,0,0
35112,35,ALTA SOROCABANA,418239,Sudeste,"0,2710966696",Muito Baixa,"1,004088922",Completa,"0,2","0,677741674",Muito Baixa,"0,2","162,8255615",Média,"0,6","23,77067615",Muito Baixa,"0,2","8,300668835",Alta,"0,8","0,9229710318",,Alta,"1269,858341",Muito Baixa,"0,2",9347204,"22,34895359",Baixa,"166,4120276",Média,"3,046518856",Muito Alta,"0,8923375364",Muito Alta,283458,"52616767,21","125,8055017","18538314,11","44,32469022",Baixa,7627996,1719208,8647204,6927996,1719208,700000,700000,0,0,0,0,0,0,0
35113,35,ALTO CAPIVARI,57598,Sudeste,"0,6224938366",Muito Alta,"0,7673605442",Baixa,"0,8","0,7781172957",Baixa,"0,4","203,1320532",Muito Alta,1,"114,1562502",Muito Alta,1,"6,109921571",Baixa,"0,4","1,010357143",,Muito Alta,"1952,440174",Alta,"0,8",2359404,"40,96329734",Média,"210,0767388",Alta,"3,597190875",Muito Alta,"0,9211009174",Muito Alta,44818,"11201298,09","194,4737333","3946521,108","68,51837057",Alta,1960000,399404,2359404,1960000,399404,0,0,0,0,0,0,0,0,0
35114,35,EXTREMO OESTE PAULISTA,89793,Sudeste,"0,5255251523",Alta,"0,7632779435",Baixa,"0,8","0,8211330505",Baixa,"0,4","170,3919014",Alta,"0,8","45,41326067",Média,"0,6","7,080488692",Baixa,"0,4","0,8736167341",,Média,"1558,759602",Baixa,"0,4",1430000,"15,92551758",Muito Baixa,"229,4165469",Muito Alta,"2,176305503",Alta,"0,8092643052",Baixa,73732,"14296726,11","159,2187154","5037124,351","56,09707161",Média,1430000,0,1180000,1180000,0,250000,250000,0,0,0,0,0,0,0
35115,35,PONTAL DO PARANAPANEMA,64089,Sudeste,"0,6356279549",Muito Alta,"0,5710146232",Muito Baixa,1,"0,8363525722",Média,"0,6","191,9206104",Muito Alta,1,0,Muito Baixa,"0,2","7,40345753",Média,"0,6","0,924411303",,Alta,"2037,399789",Muito Alta,1,680000,"10,61024513",Muito Baixa,"235,609855",Muito Alta,"2,642169483",Muito Alta,"0,9009584665",Muito Alta,53601,"16784623,98","261,8955512","5913678,247","92,2729056",Muito Alta,580000,100000,680000,580000,100000,0,0,0,0,0,0,0,0,0
35121,35,VALE DO RIBEIRA,283466,Sudeste,"0,6741621217",Muito Alta,"0,6789115015",Muito Baixa,1,"0,9110298942",Média,"0,6","175,6824452",Alta,"0,8","21,18075677",Muito Baixa,"0,2","9,959051076",Muito Alta,1,"0,9324722662",,Alta,"1566,818658",Baixa,"0,4",14502787,"51,16235104",Alta,"155,9269895",Média,"2,311405953",Alta,"0,8363575269",Baixa,258246,"55391470,72","195,4078116","19515917,41","68,8474717",Alta,13493055,1009732,12602787,11593055,1009732,1900000,1900000,0,0,0,0,0,0,0
35131,35,HORIZONTE VERDE,425402,Sudeste,"0,2889396383",Muito Baixa,"2,036817126",Completa,"0,2","0,5778792765",Muito Baixa,"0,2","179,3597585",Alta,"0,8","67,34033698",Alta,"0,8","7,071256757",Baixa,"0,4","0,7810431985",,Muito Baixa,"1564,495083",Baixa,"0,4",5934968,"13,95143417",Muito Baixa,"128,5842568",Baixa,"0,9225838148",Muito Baixa,"0,8605930177",Alta,245831,"27014326,07","63,50305374","9517879,732","22,37384811",Muito Baixa,4380000,1554968,5184968,3630000,1554968,750000,750000,0,0,0,0,0,0,0
35132,35,AQUIFERO GUARANI,950354,Sudeste,"0,2467517578",Muito Baixa,"1,669484012",Completa,"0,2","0,5607994495",Muito Baixa,"0,2","151,8381571",Média,"0,6","41,07895066",Média,"0,6","7,213879632",Média,"0,6","0,8461509063",,Baixa,"1469,160033",Muito Baixa,"0,2",5276360,"5,551994309",Muito Baixa,"118,7978374",Muito Baixa,"0,7782342159",Muito Baixa,"0,8719944244",Alta,532958,"65424002,66","68,84171862","23050650,51","24,25480453",Muito Baixa,4865170,411190,2467622,2169562,298060,2827838,2695608,132230,35500,0,35500,0,0,0
35133,35,VALE DAS CACHOEIRAS,139347,Sudeste,"0,5549082506",Alta,"0,9895614195",Alta,"0,4","0,7927260723",Baixa,"0,4","185,8669365",Muito Alta,1,"72,19716895",Muito Alta,1,"7,231765042",Média,"0,6","0,7895259939",,Muito Baixa,"1723,218486",Média,"0,6",3050996,"21,89495289",Baixa,"244,7128392",Muito Alta,"1,529354776",Baixa,"0,8908366534",Muito Alta,110464,"19827686,24","142,2900116","6985831,612","50,13263014",Média,2901123,149873,1549873,1400000,149873,1501123,1501123,0,0,0,0,0,0,0
35141,35,BAIXA MOGIANA,340754,Sudeste,"0,346888958",Baixa,"1,476898599",Completa,"0,2","0,66709415",Muito Baixa,"0,2","174,0258368",Alta,"0,8","60,19244805",Alta,"0,8","7,002734324",Baixa,"0,4","0,8856007337",,Média,"1717,825502",Média,"0,6",2849900,"8,363511507",Muito Baixa,"122,6691396",Muito Baixa,"1,20887209",Muito Baixa,"0,8556048132",Média,227315,"27185882,15","79,78154959","9578323,592","28,10920368",Muito Baixa,2400000,449900,2749900,2300000,449900,100000,100000,0,0,0,0,0,0,0
35142,35,MANTIQUEIRA,275471,Sudeste,"0,3966101695",Baixa,"1,083743564",Completa,"0,2","0,6838106371",Muito Baixa,"0,2","199,6580402",Muito Alta,1,"59,54657853",Alta,"0,8","7,52599595",Média,"0,6","0,9310472841",,Alta,"1579,493482",Baixa,"0,4",6533622,"23,71800298",Baixa,"148,8359936",Baixa,"1,402488828",Baixa,"0,902700556",Muito Alta,188370,"26336939,81","95,6069416","9279218,182","33,68491849",Baixa,4906408,1627214,5427214,3800000,1627214,1106408,1106408,0,0,0,0,0,0,0
35143,35,RIO PARDO,210736,Sudeste,"0,4557142586",Média,"1,081625599",Completa,"0,2","0,7595237643",Baixa,"0,4","188,8618936",Muito Alta,1,"69,01438733",Muito Alta,1,"7,182221256",Média,"0,6","0,9598223897",,Muito Alta,"1484,010934",Muito Baixa,"0,2",4126824,"19,58290942",Baixa,"215,9099537",Muito Alta,"2,163412991",Média,"0,9312809236",Muito Alta,160059,"22242319,64","105,5458946","7836572,445","37,18668118",Baixa,3386982,739842,3725634,2985792,739842,401190,401190,0,0,0,0,0,0,0
35151,35,CATANDUVA,305269,Sudeste,"0,431095198",Média,"0,8518016295",Média,"0,6","0,6735862469",Muito Baixa,"0,2","177,2207463",Alta,"0,8","45,4124364",Média,"0,6","7,833631105",Média,"0,6","0,9133797909",,Alta,"1731,107174",Média,"0,6",13189937,"43,20758741",Alta,"181,1517055",Alta,"3,95326417",Muito Alta,"0,8571947674",Média,205625,"46830753,04","153,4081516","16499744,4","54,04985241",Média,12550000,639937,4539937,3900000,639937,8650000,8650000,0,0,0,0,0,0,0
35152,35,SANTA FE DO SUL,54601,Sudeste,"0,3588915954",Baixa,"1,0056",Completa,"0,2","0,8156627168",Baixa,"0,4","146,5174631",Baixa,"0,4","138,961868",Muito Alta,1,"4,137010612",Muito Baixa,"0,2","0,9604722793",,Muito Alta,"1781,071952",Média,"0,6",3999849,"73,25596601",Muito Alta,"212,4503214",Muito Alta,"2,388014872",Alta,"0,9019189765",Muito Alta,44536,"7959942,13","145,7838159","2804503,495","51,36359215",Média,3001123,998726,1598726,600000,998726,2401123,2401123,0,0,0,0,0,0,0
35153,35,JALES,104419,Sudeste,"0,5168775798",Alta,"0,8179100899",Média,"0,6","0,8076212184",Baixa,"0,4","170,4670606",Alta,"0,8","103,6118932",Muito Alta,1,"3,769008527",Muito Baixa,"0,2","1,043241758",,Muito Alta,"1713,911304",Média,"0,6",7613108,"72,9092215",Muito Alta,"189,6206629",Alta,"4,311648263",Muito Alta,"0,8804597701",Alta,84331,"18060560,97","172,9624012","6363225,451","60,93934486",Alta,6963347,649761,4849761,4200000,649761,2763347,2763347,0,0,0,0,0,0,0
35154,35,FERNANDOPOLIS,124796,Sudeste,"0,5724933491",Alta,"0,7088629738",Baixa,"0,8","0,7951296516",Baixa,"0,4","185,1020866",Muito Alta,1,"83,19467554",Muito Alta,1,"4,856178208",Muito Baixa,"0,2","0,9841784038",,Muito Alta,"1686,024655",Baixa,"0,4",9102353,"72,93785859",Muito Alta,"204,3334722",Alta,"3,718981378",Muito Alta,"0,9045764362",Muito Alta,99229,"23765105,89","190,4316315","8373091,341","67,09422851",Alta,9002353,100000,2250000,2150000,100000,6852353,6852353,0,0,0,0,0,0,0
35155,35,SAO JOSE DO RIO PRETO,795354,Sudeste,"0,2200684978",Muito Baixa,"1,302393676",Completa,"0,2","0,6113013828",Muito Baixa,"0,2","147,9844195",Média,"0,6","42,95651356",Média,"0,6","5,996802008",Muito Baixa,"0,2","0,9866877971",,Muito Alta,"1391,429791",Muito Baixa,"0,2",9853402,"12,38869987",Muito Baixa,"180,799996",Média,"2,122348036",Média,"0,8923524522",Muito Alta,486201,"73747196,04","92,72248085","25983137,27","32,66864474",Muito Baixa,8687703,1165699,7984182,6813131,1171051,1874572,1874572,0,0,0,0,0,0,0
35156,35,JOSE BONIFACIO,104089,Sudeste,"0,3701782129",Baixa,"0,9199727891",Alta,"0,4","0,7118811786",Muito Baixa,"0,2","165,2432053",Alta,"0,8",0,Muito Baixa,"0,2","8,52593322",Alta,"0,8","0,9474084004",,Muito Alta,"1674,857616",Baixa,"0,4",5299692,"50,91500543",Alta,"264,1969853",Muito Alta,"3,283007811",Muito Alta,"0,889943074",Muito Alta,74099,"16386417,59","157,4269864","5773379,335","55,46579691",Média,4900000,399692,4099692,3700000,399692,1200000,1200000,0,0,0,0,0,0,0
35157,35,VOTUPORANGA,203295,Sudeste,"0,4525196389",Média,"0,6736458606",Muito Baixa,1,"0,7298703854",Muito Baixa,"0,2","175,1149807",Alta,"0,8","36,44229094",Baixa,"0,4","5,33663035",Muito Baixa,"0,2","0,9879013761",,Muito Alta,"1602,430423",Baixa,"0,4",9775625,"48,08590964",Alta,"177,0825647",Média,"4,110283086",Muito Alta,"0,9253112033",Muito Alta,148379,"38056716,42","187,1994708","13408413,33","65,95545062",Alta,9025779,749846,8773379,8023533,749846,1002246,1002246,0,0,0,0,0,0,0
35161,35,ITAPETININGA,512307,Sudeste,"0,3228103461",Baixa,"1,104890013",Completa,"0,2","0,8070258654",Baixa,"0,4","172,7479812",Alta,"0,8","24,38148779",Muito Baixa,"0,2","7,208505908",Média,"0,6","0,903140886",,Alta,"1477,878308",Muito Baixa,"0,2",10964413,"21,40203628",Baixa,"163,7689901",Média,"1,693242528",Baixa,"0,9128049934",Muito Alta,413445,"50386344,76","98,35185691","17752475,79","34,6520266",Baixa,9314465,1649948,6462432,4812484,1649948,4501981,4501981,0,0,0,0,0,0,0
35162,35,ITAPEVA,278972,Sudeste,"0,7784181925",Muito Alta,"0,8602849272",Média,"0,6","0,9051374331",Média,"0,6","181,7386691",Muito Alta,1,"93,64786097",Muito Alta,1,"9,659112935",Muito Alta,1,"0,9976703037",,Muito Alta,"1925,479211",Alta,"0,8",11909266,"42,6898255",Alta,"225,8291155",Muito Alta,"2,705733909",Muito Alta,"0,872392638",Alta,252508,"42098894,74","150,9072406","14832582,38","53,16871365",Média,10567070,1342196,8154428,6944585,1209843,3754838,3622485,132353,0,0,0,0,0,0
35163,35,SOROCABA,1850145,Sudeste,"0,3244812704",Baixa,"2,027963211",Completa,"0,2","0,6240024431",Muito Baixa,"0,2","163,4466488",Média,"0,6","62,96791038",Alta,"0,8","8,219700624",Alta,"0,8","0,8586237936",,Baixa,"1487,308004",Muito Baixa,"0,2",39310661,"21,24734061",Baixa,"126,0441749",Baixa,"0,8170127206",Muito Baixa,"0,8699831897",Alta,1154495,"83407740,33","45,08173161","29386809,03","15,88351671",Muito Baixa,37961902,1348759,11938759,10590000,1348759,27371902,27371902,0,0,0,0,0,0,0
35171,35,ALTO VALE DO PARAIBA,1128248,Sudeste,"0,1871095007",Muito Baixa,"1,389829533",Completa,"0,2","0,5847171898",Muito Baixa,"0,2","144,3831498",Baixa,"0,4","36,88154926",Baixa,"0,4","6,533424424",Baixa,"0,4","0,8267259692",,Baixa,"1495,712137",Muito Baixa,"0,2",9621910,"8,528187065",Muito Baixa,"94,03960831",Muito Baixa,"1,185590402",Muito Baixa,"0,8504698729",Média,659706,"77315236,16","68,52680985","27240254,57","24,14385363",Muito Baixa,8747327,874583,8638898,8100000,538898,983012,647327,335685,0,0,0,0,0,0
35172,35,CIRCUITO DA FE E VALE HISTORICO,466009,Sudeste,"0,42201112",Média,"1,268273171",Completa,"0,2","0,781502074",Baixa,"0,4","170,5975636",Alta,"0,8","67,53857643",Alta,"0,8","7,591822513",Média,"0,6","0,846284153",,Baixa,"1573,544418",Baixa,"0,4",14494471,"31,10341431",Média,"148,7095743",Baixa,"1,053488237",Muito Baixa,"0,7922583601",Muito Baixa,364187,"48097222,96","103,2109315","16945956,1","36,36401035",Baixa,13362901,1131570,13067280,12067783,999497,1127191,995118,132073,0,0,0,300000,300000,0
35173,35,LITORAL NORTE,358030,Sudeste,"0,5603465073",Alta,"0,9622996856",Alta,"0,4","0,8490098595",Média,"0,6","160,8803732",Média,"0,6","60,74245283",Alta,"0,8","8,032303582",Alta,"0,8","0,8775382803",,Média,"3099,566616",Muito Alta,1,21826980,"60,96410915",Alta,"230,9862302",Muito Alta,"1,980213949",Média,"0,837020649",Média,303971,"47179985,01","131,7766249","16622788,29","46,42847888",Baixa,18177730,3649250,"13128774,05","9479524,05",3649250,8713123,8713123,0,0,0,0,0,0,0
35174,35,VALE DO PARAIBA/REGIAO SERRANA,641057,Sudeste,"0,321712297",Baixa,"1,488677071",Completa,"0,2","0,7311643114",Muito Baixa,"0,2","166,7558423",Alta,"0,8","30,3149542",Baixa,"0,4","7,276212654",Média,"0,6","0,82452888",,Baixa,"1322,80131",Muito Baixa,"0,2",7099853,"11,07522888",Muito Baixa,"103,5789329",Muito Baixa,"1,181640634",Muito Baixa,"0,8390841664",Média,468718,"52594973,94","82,04414575","18530635,75","28,90637767",Muito Baixa,6849988,249865,6699853,6449988,249865,400000,400000,0,0,0,0,0,0,0
41001,41,1ª RS PARANAGUA,312589,Sul,"0,510990214",Alta,"1,03132592",Completa,"0,2","0,7984222094",Baixa,"0,4","184,5874295",Alta,"0,8","81,71507578",Muito Alta,1,"7,614097331",Alta,"0,8","0,8118813273",,Muito Baixa,"1515,508406",Média,"0,6",12805964,"40,96741728",Baixa,"134,0418249",Muito Baixa,"1,117595309",Muito Baixa,"0,7655656241",Muito Baixa,249578,"32990330,54","105,5390002","11623388,18","37,18425211",Muito Baixa,11906118,899846,5468846,4569000,899846,5337118,5337118,0,2000000,2000000,0,0,0,0
41002,41,2ª RS METROPOLITANA,3697928,Sul,"0,231566315",Muito Baixa,"1,340088244",Completa,"0,2","0,6093850394",Muito Baixa,"0,2","144,1618117",Baixa,"0,4","39,30492111",Média,"0,6","5,883207773",Baixa,"0,4","0,8901396921",,Média,"1441,861925",Baixa,"0,4",62668866,"16,94702168",Muito Baixa,"148,9753181",Baixa,"1,605826019",Muito Baixa,"0,875854373",Alta,2253462,"341759039,3","92,4190626","120410978,4","32,56174226",Muito Baixa,59196625,3472241,"41484756,02",37914059,"3570697,02",14111000,14111000,0,7172866,7172866,0,0,0,0
41003,41,3ª RS PONTA GROSSA,656536,Sul,"0,3088561785",Muito Baixa,"1,014796839",Completa,"0,2","0,7721404462",Baixa,"0,4","149,7252245",Baixa,"0,4","45,05066585",Média,"0,6","6,715167286",Média,"0,6","0,9009215442",,Alta,"1179,695291",Muito Baixa,"0,2",14603151,"22,24272698",Muito Baixa,"121,6993432",Muito Baixa,"1,634857799",Muito Baixa,"0,8710462287",Média,506938,"72383582,28","110,2507437","25502699,16","38,84432713",Baixa,14003737,599414,9426371,8826957,599414,4376780,4376780,0,800000,800000,0,0,0,0
41004,41,4ª RS IRATI,167738,Sul,"0,4902552791",Média,"0,9124493759",Alta,"0,4","0,9078801464",Média,"0,6","174,0810073",Alta,"0,8","93,85568418",Muito Alta,1,"3,99488657",Muito Baixa,"0,2","0,9486868186",,Muito Alta,"1263,891801",Muito Baixa,"0,2",12619722,"75,2347232",Alta,"211,6395808",Muito Alta,"2,639711932",Média,"0,9373104146",Muito Alta,152286,"24809290,8","147,9050114","8740986,003","52,11094685",Média,12350000,269722,10369722,10100000,269722,2150000,2150000,0,100000,100000,0,0,0,0
41005,41,5ª RS GUARAPUAVA,462362,Sul,"0,6293144765",Muito Alta,"0,9151489362",Alta,"0,4","0,8990206808",Média,"0,6","190,110779",Muito Alta,1,"68,46894675",Muito Alta,1,"8,124034055",Alta,"0,8","0,895788781",,Média,"1198,79995",Muito Baixa,"0,2",30290931,"65,51345266",Alta,"265,3764799",Muito Alta,"2,349332341",Média,"0,8756502769",Alta,415673,"80001528,56","173,0279058","28186708,24","60,9624239",Muito Alta,29355037,935894,"18045506,94",17219994,"825512,94",9889103,9756786,132317,2378257,2378257,0,0,0,0
41006,41,6ª RS UNIAO DA VITORIA,165037,Sul,"0,5191277108",Alta,"0,8931923077",Média,"0,6","0,8950477772",Média,"0,6","186,6248175",Alta,"0,8",0,Muito Baixa,"0,2","7,923611913",Alta,"0,8","0,9326708677",,Alta,"1413,285138",Baixa,"0,4",15251958,"92,41538564",Muito Alta,"182,3833443",Alta,"2,055902616",Baixa,"0,9327170005",Muito Alta,147716,"24813423,04","150,3506671","8742441,904","52,97261768",Média,15251958,0,12153613,12153613,0,1498345,1498345,0,1600000,1600000,0,0,0,0
41007,41,7ª RS PATO BRANCO,288860,Sul,"0,5471568234",Alta,"0,8505136778",Média,"0,6","0,8046423873",Baixa,"0,4","142,2834591",Baixa,"0,4","35,67158691",Média,"0,6","8,142725192",Muito Alta,1,"0,9929369068",,Muito Alta,"2025,1996",Muito Alta,1,23058396,"79,82550717",Alta,"177,940871",Média,"2,473693139",Média,"0,9317851959",Muito Alta,232429,"44534108,75","154,1719475","15690574,33","54,31895841",Alta,22741615,316781,13864708,13547927,316781,7342539,7342539,0,1851149,1851149,0,0,0,0
41008,41,8ª RS FRANCISCO BELTRAO,395503,Sul,"0,4304505402",Baixa,"0,8222284741",Média,"0,6","0,8967719587",Média,"0,6","136,2821521",Muito Baixa,"0,2","28,89317045",Baixa,"0,4","6,259412251",Baixa,"0,4","0,964581018",,Muito Alta,"1866,796266",Muito Alta,1,35145500,"88,86278992",Alta,"236,1549723",Muito Alta,"2,97084725",Alta,"0,9139027715",Muito Alta,354676,"65891645,69","166,6021388","23215413,83","58,69845192",Alta,34055560,1089940,21334710,20630507,704203,9972172,9972172,0,3452881,3452881,0,385737,0,385737
41009,41,9ª RS FOZ DO IGUACU,459611,Sul,"0,4048186836",Baixa,"0,9325267048",Alta,"0,4","0,7784974685",Baixa,"0,4","143,5996963",Baixa,"0,4","51,16120152",Média,"0,6","6,949168347",Média,"0,6","0,8162760862",,Muito Baixa,"1748,685805",Alta,"0,8",8031819,"17,47525407",Muito Baixa,"133,156082",Muito Baixa,"1,911749284",Baixa,"0,8351034097",Baixa,357806,"56981193,55","123,9770013","20076019,88","43,68045995",Média,8031819,0,4007149,4007149,0,2856000,2856000,0,1168670,1168670,0,0,0,0
41010,41,10ª RS CASCAVEL,597311,Sul,"0,36132169",Baixa,"0,8937162813",Média,"0,6","0,7854819349",Baixa,"0,4","134,9380808",Muito Baixa,"0,2","26,85760878",Baixa,"0,4","6,328221941",Média,"0,6","0,9592648471",,Muito Alta,"1443,046763",Baixa,"0,4",28946413,"48,46120865",Baixa,"188,6789294",Alta,"2,518066803",Média,"0,8607682707",Média,469177,"87044071,62","145,7265505","30667987,16","51,34341601",Média,27553023,1393390,"17719190,08","16590295,08",1128895,9482491,9217996,264495,1749485,1749485,0,0,0,0
41011,41,11ª RS CAMPO MOURAO,348796,Sul,"0,5876303627",Alta,"0,8401624642",Média,"0,6","0,8161532816",Baixa,"0,4","166,8597117",Média,"0,6","45,53122325",Média,"0,6","10,15068756",Muito Alta,1,"0,9153432589",,Alta,"1962,948516",Muito Alta,1,31526369,"90,38626876",Muito Alta,"226,7801236",Muito Alta,"3,060083831",Alta,"0,9031511998",Alta,284671,"62675114,35","179,6898885","22082142,6","63,30962111",Muito Alta,31121934,404435,20363368,19958933,404435,7888665,7888665,0,3274336,3274336,0,0,0,0
41012,41,12ª RS UMUARAMA,298416,Sul,"0,7424593856",Muito Alta,"0,8732143287",Média,"0,6","0,8838802209",Média,"0,6","177,604418",Alta,"0,8","78,08942426",Muito Alta,1,"8,439402864",Muito Alta,1,"0,9063867534",,Alta,"2038,273855",Muito Alta,1,26546639,"88,95849753",Muito Alta,"149,4557933",Baixa,"2,571283041",Média,"0,9185548071",Muito Alta,263764,"48400358,21","162,1908953","17052758,87","57,1442512",Alta,26546639,0,17939846,17939846,0,6940791,6940791,0,1666002,1666002,0,0,0,0
41013,41,13ª RS CIANORTE,157993,Sul,"0,5745953302",Alta,"0,8620168067",Média,"0,6","0,8449931326",Média,"0,6","148,1078276",Baixa,"0,4","76,2601157",Muito Alta,1,"6,879582204",Média,"0,6","0,9807560137",,Muito Alta,"1955,686534",Muito Alta,1,16496822,"104,4148918",Muito Alta,"219,6299836",Muito Alta,"2,634629382",Média,"0,9324566647",Muito Alta,133503,"23141289,44","146,4703464","8153303,886","51,60547547",Média,15736505,760317,13672391,12912074,760317,1933683,1933683,0,800000,800000,0,90748,90748,0
41014,41,14ª RS PARANAVAI,279118,Sul,"0,6722346821",Muito Alta,"0,793011034",Baixa,"0,8","0,8402933526",Média,"0,6","168,7458351",Média,"0,6","62,14283986",Alta,"0,8","10,68345844",Muito Alta,1,"0,9163150956",,Alta,"1701,425607",Alta,"0,8",31812088,"113,9736169",Muito Alta,"190,9586626",Alta,"2,464498886",Média,"0,9139526911",Muito Alta,234541,"49056820,63","175,756564","17284048,38","61,92380421",Muito Alta,30612872,1199216,19347038,18147822,1199216,7861019,7861019,0,4604031,4604031,0,0,0,0
41015,41,15ª RS MARINGA,900809,Sul,"0,2073165788",Muito Baixa,"1,084405979",Completa,"0,2","0,6478643086",Muito Baixa,"0,2","126,996955",Muito Baixa,"0,2","17,8402423",Muito Baixa,"0,2","6,542782841",Média,"0,6","0,8867014614",,Média,"1560,065983",Média,"0,6",32929370,"36,55532971",Baixa,"126,4418983",Muito Baixa,"0,9266337259",Muito Baixa,"0,8766425011",Alta,583602,"99424042,55","110,3719463","35029786,68","38,88703008",Baixa,30242252,2687118,24555916,21868798,2687118,5504442,5504442,0,2869012,2869012,0,0,0,0
41016,41,16ª RS APUCARANA,387746,Sul,"0,7178580824",Muito Alta,"0,8760453884",Média,"0,6","0,8545929552",Média,"0,6","188,2675772",Muito Alta,1,"114,5713345",Muito Alta,1,"8,305572389",Muito Alta,1,"0,8885452323",,Média,"1525,278074",Média,"0,6",20726008,"53,45253852",Média,"226,694795",Muito Alta,"2,082316774",Baixa,"0,9168115222",Muito Alta,331365,"59286384,76","152,9000551","20888201,26","53,87083622",Alta,20026118,699890,"10576008,2",9849091,"726917,2",4976027,4976027,0,5201000,5201000,0,0,0,0
